model,tok,train_langs,n_sentences,pair,a,b,same_script,trained_pair,n_trained_in_pair,variant,layer,is_ref_layer,top1_a2b,top1_b2a,mutual_nn,cosine_matched,cosine_nonmatched,cosine_margin,dprime
en-starved,unigram_starved,en,2009,en-fr,en,fr,1,0,1,centered,12,1,0.902937,0.864111,0.814833,0.442945,4.96633e-06,0.44294,4.94154
en-starved,unigram_starved,en,2009,en-fr,en,fr,1,0,1,centered,13,0,0.900946,0.887506,0.838228,0.451006,-0.000108973,0.451114,4.9557
en-starved,unigram_starved,en,2009,en-fr,en,fr,1,0,1,centered,14,0,0.848681,0.882529,0.796416,0.434384,-0.000151606,0.434536,5.33365
en-starved,unigram_starved,en,2009,en-fr,en,fr,1,0,1,centered,15,0,0.762071,0.83773,0.70881,0.39161,-0.000235452,0.391846,5.24714
en-starved,unigram_starved,en,2009,en-fr,en,fr,1,0,1,centered,16,0,0.658537,0.7556,0.603285,0.326594,-2.19604e-05,0.326616,4.51681
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,0,0,0.0293678,0.022897,0.0154306,0.00542266,-0.0208926,0.0263153,0.969585
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,1,0,0.0074664,0.00149328,0.00099552,0.362484,0.357177,0.00530768,0.353794
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,2,0,0.00099552,0.00149328,0.00049776,0.654243,0.651655,0.00258787,0.0861099
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,3,0,0.00149328,0.00149328,0.00049776,0.740695,0.738665,0.00203019,0.0801078
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,4,0,0.00199104,0.00447984,0.00049776,0.793314,0.791481,0.00183275,0.0872219
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,5,0,0.00099552,0.00447984,0.00049776,0.782393,0.779933,0.00246012,0.104097
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,6,0,0.00049776,0.00398208,0.00049776,0.740065,0.736074,0.00399069,0.139902
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,7,0,0.0024888,0.00298656,0.00049776,0.702969,0.69737,0.00559908,0.206625
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,8,0,0.00049776,0.00447984,0,0.801139,0.789569,0.0115707,0.030554
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,9,0,0.00049776,0.0049776,0,0.780579,0.767941,0.0126381,0.0417354
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,10,0,0.00049776,0.00547536,0,0.750361,0.736878,0.0134828,0.0581868
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,11,0,0.00049776,0.00398208,0,0.709725,0.695233,0.0144923,0.0686698
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,12,1,0.00099552,0.00298656,0,0.681599,0.666979,0.01462,0.0941962
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,13,0,0.00149328,0.0024888,0.00049776,0.656645,0.641844,0.0148012,0.134233
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,14,0,0.00099552,0.00199104,0.00049776,0.590838,0.578713,0.012125,0.127654
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,15,0,0.00049776,0.0024888,0,0.430204,0.420704,0.00949997,0.108922
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,raw,16,0,0.00049776,0.00547536,0,-0.0469691,-0.0511216,0.00415243,0.106651
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,0,0,0.0652066,0.0582379,0.0467894,0.0448298,-2.30043e-05,0.0448528,1.08316
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,1,0,0.0184171,0.0184171,0.0139373,0.0283763,-1.7555e-05,0.0283938,0.740954
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,2,0,0.0288701,0.026879,0.0189149,0.0386157,8.37595e-06,0.0386073,0.95501
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,3,0,0.0388253,0.0343454,0.0233947,0.0432317,4.50842e-05,0.0431866,1.03296
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,4,0,0.0368342,0.0328522,0.0223992,0.0516344,0.000120127,0.0515143,1.14285
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,5,0,0.0492782,0.0408163,0.0278746,0.0686499,0.000115452,0.0685344,1.33178
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,6,0,0.0447984,0.0482827,0.0288701,0.0857743,0.000194167,0.0855801,1.41115
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,7,0,0.0567446,0.0502738,0.0328522,0.0915837,0.00020941,0.0913743,1.515
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,8,0,0.0457939,0.0174216,0.00597312,0.209204,-0.000506808,0.209711,1.21516
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,9,0,0.0547536,0.0164261,0.0074664,0.185665,-0.000501301,0.186166,1.28619
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,10,0,0.0731707,0.0278746,0.0134395,0.172059,-0.000506817,0.172566,1.4219
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,11,0,0.0761573,0.0253858,0.0129418,0.161522,-0.000640521,0.162163,1.44282
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,12,1,0.0806371,0.0273768,0.0154306,0.153218,-0.000586137,0.153804,1.51724
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,13,0,0.0801394,0.0363365,0.0214037,0.148935,-0.000450127,0.149385,1.60756
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,14,0,0.0741663,0.0308611,0.0169238,0.125741,-0.000436494,0.126177,1.60915
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,15,0,0.0696864,0.0313589,0.0199104,0.0980608,-0.000467265,0.098528,1.54535
en-starved,unigram_starved,en,2009,en-ar,en,ar,0,0,1,centered,16,0,0.0423096,0.0383275,0.0174216,0.0444861,-0.000166123,0.0446522,1.17572
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,0,0,0.0910901,0.0532603,0.039323,0.0562,-0.0136091,0.0698092,1.96404
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,1,0,0.0194126,0.0074664,0.00398208,0.404728,0.373745,0.0309836,1.63747
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,2,0,0.00398208,0.0179194,0.00398208,0.712819,0.701363,0.0114553,0.36052
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,3,0,0.00398208,0.024888,0.00348432,0.78565,0.776992,0.00865835,0.320277
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,4,0,0.00447984,0.0238925,0.00398208,0.825627,0.818827,0.00679938,0.28921
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,5,0,0.00398208,0.0313589,0.00348432,0.817794,0.809868,0.00792556,0.300174
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,6,0,0.00447984,0.0482827,0.00398208,0.78522,0.77334,0.0118802,0.394406
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,7,0,0.00895968,0.0846192,0.00796416,0.757801,0.736675,0.0211266,0.713517
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,8,0,0.0049776,0.266302,0.00298656,0.879961,0.859617,0.020344,0.264517
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,9,0,0.0074664,0.447486,0.00547536,0.866809,0.839262,0.0275467,0.424993
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,10,0,0.00945744,0.540567,0.00597312,0.849607,0.81342,0.0361868,0.61367
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,11,0,0.0184171,0.503733,0.0134395,0.8308,0.785779,0.0450216,0.843748
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,12,1,0.0457939,0.450971,0.0263813,0.808896,0.754014,0.0548822,1.16585
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,13,0,0.0502738,0.427576,0.0283723,0.778267,0.714943,0.0633232,1.37783
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,14,0,0.0189149,0.312096,0.0099552,0.699124,0.632519,0.0666049,1.37676
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,15,0,0.00597312,0.174714,0.00398208,0.51079,0.43942,0.07137,1.18087
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,raw,16,0,0.00099552,0.049776,0.00099552,-0.0266814,-0.0719944,0.045313,0.73509
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,0,0,0.203086,0.171727,0.123444,0.104546,-6.74019e-05,0.104613,2.41267
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,1,0,0.440518,0.381782,0.322549,0.137323,-5.8402e-05,0.137381,3.46638
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,2,0,0.501742,0.444002,0.374316,0.15029,-3.73466e-05,0.150327,3.63358
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,3,0,0.569438,0.521155,0.449477,0.165659,-1.0711e-05,0.16567,3.84457
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,4,0,0.548034,0.513688,0.427576,0.171771,4.31303e-05,0.171728,3.70729
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,5,0,0.565455,0.538576,0.437033,0.192885,2.95297e-05,0.192855,3.62544
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,6,0,0.612743,0.591837,0.472872,0.224656,9.31381e-05,0.224562,3.64134
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,7,0,0.808362,0.778995,0.692384,0.283533,4.06902e-05,0.283492,4.21214
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,8,0,0.707815,0.53111,0.395719,0.400401,0.00100953,0.399391,2.89532
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,9,0,0.834744,0.638626,0.5555,0.415584,0.000830845,0.414753,3.43583
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,10,0,0.921354,0.780488,0.738676,0.440546,0.000623493,0.439923,4.01763
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,11,0,0.927327,0.804878,0.768044,0.444702,0.000436113,0.444266,4.34015
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,12,1,0.948233,0.8666,0.839223,0.462604,0.000186017,0.462418,4.72993
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,13,0,0.933798,0.886511,0.853659,0.470806,1.81366e-05,0.470788,4.77533
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,14,0,0.912394,0.896466,0.849179,0.482023,-6.62368e-05,0.482089,5.22141
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,15,0,0.867596,0.886013,0.811847,0.451908,-6.47456e-05,0.451973,5.45705
en-starved,unigram_starved,en,2009,en-zh,en,zh,0,0,1,centered,16,0,0.789945,0.852663,0.737183,0.3089,-4.53428e-05,0.308945,5.90026
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,0,0,0.119462,0.118965,0.0876058,0.278846,0.209357,0.0694899,1.38537
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,1,0,0.0681931,0.0657043,0.0443006,0.631266,0.599908,0.0313587,0.956389
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,2,0,0.0861125,0.0433051,0.0283723,0.867376,0.855358,0.0120185,0.955231
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,3,0,0.0980587,0.0452962,0.0308611,0.916834,0.908317,0.00851631,0.999779
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,4,0,0.112494,0.0542558,0.039323,0.942105,0.935624,0.0064809,1.04293
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,5,0,0.107018,0.074664,0.0472872,0.935976,0.927958,0.00801709,1.20068
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,6,0,0.116974,0.0781483,0.0527626,0.905399,0.892412,0.0129869,1.3744
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,7,0,0.169736,0.150821,0.0965655,0.883948,0.862891,0.0210565,1.57405
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,8,0,0.151319,0.099552,0.0547536,0.932521,0.909146,0.023375,1.11864
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,9,0,0.162768,0.109009,0.0627178,0.90753,0.878523,0.0290068,1.28157
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,10,0,0.1777,0.151817,0.0796416,0.889811,0.854166,0.0356451,1.47679
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,11,0,0.222997,0.229467,0.120956,0.885947,0.844772,0.0411741,1.62693
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,12,1,0.18666,0.21105,0.104032,0.853855,0.808597,0.0452581,1.68643
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,13,0,0.203584,0.279243,0.125436,0.846342,0.795131,0.0512104,1.79649
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,14,0,0.0582379,0.150324,0.0383275,0.775312,0.731248,0.0440641,1.30211
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,15,0,0.0139373,0.0179194,0.00547536,0.545642,0.507434,0.038208,0.784244
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,raw,16,0,0.00547536,0.0049776,0.00199104,0.496797,0.472256,0.0245404,0.464516
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,0,0,0.157292,0.15779,0.128422,0.110748,-3.3533e-05,0.110781,1.81505
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,1,0,0.204082,0.192633,0.158288,0.123498,0.000117224,0.12338,2.15511
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,2,0,0.22449,0.213539,0.167247,0.13331,0.000112857,0.133197,2.23003
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,3,0,0.256346,0.25336,0.203086,0.145732,0.000171896,0.14556,2.44463
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,4,0,0.26879,0.275261,0.222001,0.156133,0.000285906,0.155847,2.44347
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,5,0,0.28223,0.294176,0.235938,0.173264,0.000273212,0.172991,2.54058
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,6,0,0.304629,0.30214,0.234445,0.200259,0.000411096,0.199848,2.55104
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,7,0,0.374813,0.370333,0.282728,0.235698,0.000490682,0.235207,2.80072
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,8,0,0.266302,0.303634,0.164261,0.37743,0.000648214,0.376782,1.92245
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,9,0,0.338975,0.391239,0.232454,0.386106,0.000337309,0.385769,2.19696
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,10,0,0.414634,0.492782,0.308611,0.409139,0.000141781,0.408997,2.46529
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,11,0,0.471379,0.558487,0.363365,0.426604,2.73367e-05,0.426576,2.65731
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,12,1,0.557491,0.627178,0.452962,0.434696,-5.96068e-05,0.434755,2.96898
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,13,0,0.595819,0.641115,0.496765,0.454111,-2.90306e-05,0.45414,3.17535
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,14,0,0.601792,0.65107,0.514186,0.443847,0.000165741,0.443681,3.34572
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,15,0,0.559482,0.591837,0.466899,0.416213,0.000599595,0.415613,3.23035
en-starved,unigram_starved,en,2009,de-fr,de,fr,1,0,0,centered,16,0,0.453957,0.464908,0.362369,0.330403,0.000368307,0.330035,2.99695
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,0,0,0.0179194,0.0169238,0.0114485,0.0341246,0.0120269,0.0220976,0.676104
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,1,0,0.0049776,0.00199104,0,0.587373,0.582211,0.00516265,0.289662
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,2,0,0.00149328,0.0024888,0.00049776,0.740021,0.736443,0.00357758,0.161855
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,3,0,0.0024888,0.00149328,0,0.79736,0.794628,0.00273274,0.136881
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,4,0,0.00149328,0.0024888,0,0.841735,0.839269,0.00246633,0.151891
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,5,0,0.00149328,0.00348432,0,0.832321,0.829111,0.00320944,0.189733
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,6,0,0.0024888,0.00348432,0.00099552,0.792154,0.787048,0.00510607,0.28707
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,7,0,0.00597312,0.00298656,0.00049776,0.770495,0.763646,0.00684898,0.432732
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,8,0,0.00049776,0.00647088,0,0.840572,0.823175,0.0173963,0.0980449
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,9,0,0.00199104,0.0049776,0,0.82066,0.80192,0.0187404,0.150872
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,10,0,0.00398208,0.00348432,0.00049776,0.806402,0.785646,0.0207563,0.244553
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,11,0,0.00348432,0.0049776,0.00049776,0.79076,0.769399,0.021361,0.281731
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,12,1,0.00348432,0.0024888,0.00049776,0.760346,0.740271,0.020075,0.306729
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,13,0,0.00447984,0.0024888,0,0.748012,0.728273,0.0197397,0.420012
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,14,0,0.00398208,0.00447984,0.00049776,0.680589,0.665312,0.0152773,0.327355
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,15,0,0.00298656,0.00149328,0,0.459942,0.448036,0.0119064,0.253503
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,raw,16,0,0.00049776,0.00398208,0,-0.0308236,-0.0358567,0.00503318,0.138213
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,0,0,0.039323,0.0418118,0.026879,0.0452445,2.05165e-05,0.045224,0.902152
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,1,0,0.00796416,0.0049776,0.00398208,0.0348142,8.91154e-05,0.0347251,0.597055
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,2,0,0.00796416,0.00945744,0.00298656,0.0443577,0.000121796,0.0442359,0.707752
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,3,0,0.0129418,0.0179194,0.00696864,0.0487485,0.000128142,0.0486204,0.798664
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,4,0,0.0164261,0.0174216,0.00846192,0.0598231,0.000244465,0.0595786,0.931161
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,5,0,0.0243902,0.026879,0.0134395,0.0749671,0.000303997,0.0746631,1.0754
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,6,0,0.0273768,0.0273768,0.0134395,0.092683,0.000484579,0.0921984,1.19377
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,7,0,0.0338477,0.0358387,0.0179194,0.104432,0.000601139,0.103831,1.28633
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,8,0,0.026879,0.0139373,0.00398208,0.267524,-0.000243525,0.267768,1.05796
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,9,0,0.0323544,0.0149328,0.0074664,0.259892,-0.000201042,0.260093,1.11273
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,10,0,0.0487805,0.0243902,0.0099552,0.265551,-0.0001724,0.265723,1.22159
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,11,0,0.0512693,0.0233947,0.0109507,0.266519,-0.000144195,0.266663,1.26429
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,12,1,0.0537581,0.0323544,0.0119462,0.255749,-3.19707e-05,0.255781,1.36324
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,13,0,0.0666999,0.0418118,0.0189149,0.251502,0.000162024,0.25134,1.47125
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,14,0,0.0681931,0.037332,0.0184171,0.229985,0.000569192,0.229416,1.4759
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,15,0,0.0522648,0.0343454,0.014435,0.191026,0.001109,0.189917,1.39357
en-starved,unigram_starved,en,2009,de-ar,de,ar,0,0,0,centered,16,0,0.0408163,0.0378298,0.0174216,0.0790871,0.000162828,0.0789243,1.23122
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,0,0,0.037332,0.0363365,0.0243902,0.0859661,0.0414072,0.0445589,1.06175
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,1,0,0.0139373,0.00895968,0.00199104,0.589828,0.573702,0.016126,0.725387
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,2,0,0.00348432,0.0134395,0.00199104,0.768976,0.760127,0.00884843,0.403072
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,3,0,0.00298656,0.0129418,0.0024888,0.819825,0.81355,0.00627445,0.306068
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,4,0,0.00298656,0.0129418,0.00199104,0.856181,0.851266,0.004915,0.263749
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,5,0,0.00298656,0.0169238,0.00298656,0.848675,0.842728,0.00594723,0.29469
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,6,0,0.00398208,0.0233947,0.00348432,0.805416,0.796497,0.00891942,0.448602
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,7,0,0.00398208,0.0368342,0.00348432,0.78684,0.773054,0.0137861,0.764733
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,8,0,0.00796416,0.0443006,0.0024888,0.879017,0.859582,0.0194358,0.432236
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,9,0,0.012444,0.0457939,0.00348432,0.856735,0.834002,0.0227326,0.609673
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,10,0,0.026879,0.0537581,0.00547536,0.832741,0.805496,0.0272447,0.87003
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,11,0,0.035341,0.074664,0.00945744,0.824559,0.793692,0.0308671,1.10235
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,12,1,0.037332,0.0681931,0.010453,0.800475,0.766697,0.0337782,1.2821
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,13,0,0.0592334,0.0666999,0.0139373,0.780816,0.742254,0.0385621,1.44046
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,14,0,0.0209059,0.0428074,0.00796416,0.721438,0.687503,0.0339353,1.12234
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,15,0,0.0139373,0.0189149,0.00348432,0.54865,0.516014,0.0326366,0.953386
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,raw,16,0,0.00049776,0.0328522,0.00049776,0.121166,0.101205,0.0199613,0.41283
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,0,0,0.0836237,0.0706819,0.051767,0.0784146,-3.14158e-07,0.0784149,1.47334
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,1,0,0.0617222,0.0627178,0.0408163,0.0875279,6.59145e-05,0.0874619,1.51971
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,2,0,0.0796416,0.0761573,0.0462917,0.0949667,7.46077e-05,0.0948921,1.56001
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,3,0,0.101543,0.0900946,0.0587357,0.0987208,8.2093e-05,0.0986387,1.68164
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,4,0,0.099552,0.0846192,0.0527626,0.104413,0.000163796,0.10425,1.66677
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,5,0,0.115978,0.103036,0.0632155,0.118544,0.000184359,0.118359,1.78682
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,6,0,0.132404,0.11548,0.0701842,0.138811,0.000336846,0.138474,1.90507
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,7,0,0.187158,0.168741,0.110005,0.168186,0.000382994,0.167803,2.19346
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,8,0,0.143853,0.113987,0.0423096,0.30575,0.000749714,0.305,1.56516
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,9,0,0.207566,0.165256,0.0761573,0.31112,0.000456631,0.310664,1.78156
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,10,0,0.27775,0.260826,0.123942,0.327874,0.000270273,0.327604,2.07344
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,11,0,0.315082,0.324042,0.167247,0.339861,0.000108758,0.339752,2.24478
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,12,1,0.382778,0.403683,0.231956,0.348795,-4.50938e-05,0.34884,2.52943
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,13,0,0.419114,0.444002,0.283723,0.365788,-0.000103632,0.365892,2.73591
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,14,0,0.436536,0.4445,0.305127,0.362417,-7.06923e-05,0.362488,2.89725
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,15,0,0.383773,0.415132,0.282728,0.328011,1.77993e-05,0.327993,2.91869
en-starved,unigram_starved,en,2009,de-zh,de,zh,0,0,0,centered,16,0,0.295669,0.314584,0.199602,0.196492,0.000121712,0.19637,2.91269
en-starved,unigram_starved,en,2009,fr-ar,fr,ar,0,0,0,raw,0,0,0.0169238,0.0194126,0.012444,0.00715012,-0.0117484,0.0188985,0.617183
en-starved,unigram_starved,en,2009,fr-ar,fr,ar,0,0,0,raw,1,0,0.00447984,0.00099552,0,0.539295,0.534143,0.00515217,0.304195
