run,step,tokens,metric,value
en-ar__unigram_starved,1365,1274894218.2988505,eval/holdout_ar_bpb,0.945483094859383
en-ar__unigram_starved,1365,1274894218.2988505,eval/holdout_en_bpb,1.2354328358994844
en-ar__unigram_starved,1638,1529873061.9586208,eval/flores_ar_bpb,0.9753322247047415
en-ar__unigram_starved,1638,1529873061.9586208,eval/flores_en_bpb,1.3376743847428267
en-ar__unigram_starved,1638,1529873061.9586208,eval/holdout_ar_bpb,0.9127671904153208
en-ar__unigram_starved,1638,1529873061.9586208,eval/holdout_en_bpb,1.192092165586428
en-ar__unigram_starved,1911,1784851905.6183908,eval/flores_ar_bpb,0.9612277780241574
en-ar__unigram_starved,1911,1784851905.6183908,eval/flores_en_bpb,1.3215496572986034
en-ar__unigram_starved,1911,1784851905.6183908,eval/holdout_ar_bpb,0.893077672573142
en-ar__unigram_starved,1911,1784851905.6183908,eval/holdout_en_bpb,1.1660104887035199
en-ar__unigram_starved,2456,2293875604.499617,eval/flores_ar_bpb,0.947179288593463
en-ar__unigram_starved,2456,2293875604.499617,eval/flores_en_bpb,1.2932770635488788
en-ar__unigram_starved,2456,2293875604.499617,eval/holdout_ar_bpb,0.8656096936373266
en-ar__unigram_starved,2456,2293875604.499617,eval/holdout_en_bpb,1.1288547527197896
en-ar__unigram_starved,3001,2802899303.380843,eval/flores_ar_bpb,0.9281837218874189
en-ar__unigram_starved,3001,2802899303.380843,eval/flores_en_bpb,1.2822289780899885
en-ar__unigram_starved,3001,2802899303.380843,eval/holdout_ar_bpb,0.8472275470759958
en-ar__unigram_starved,3001,2802899303.380843,eval/holdout_en_bpb,1.1074076547888956
en-ar__unigram_starved,3546,3311923002.262069,eval/flores_ar_bpb,0.9119621184256128
en-ar__unigram_starved,3546,3311923002.262069,eval/flores_en_bpb,1.2543571721278195
en-ar__unigram_starved,3546,3311923002.262069,eval/holdout_ar_bpb,0.8353153570909622
en-ar__unigram_starved,3546,3311923002.262069,eval/holdout_en_bpb,1.0909127595499204
en-ar__unigram_starved,4091,3820946701.1432953,eval/flores_ar_bpb,0.9179353222851332
en-ar__unigram_starved,4091,3820946701.1432953,eval/flores_en_bpb,1.2354494906925955
en-ar__unigram_starved,4091,3820946701.1432953,eval/holdout_ar_bpb,0.8272254681191276
en-ar__unigram_starved,4091,3820946701.1432953,eval/holdout_en_bpb,1.079681826945333
en-ar__unigram_starved,4636,4329970400.024521,eval/flores_ar_bpb,0.917060171088083
en-ar__unigram_starved,4636,4329970400.024521,eval/flores_en_bpb,1.2385998406743604
en-ar__unigram_starved,4636,4329970400.024521,eval/holdout_ar_bpb,0.8200887392130521
en-ar__unigram_starved,4636,4329970400.024521,eval/holdout_en_bpb,1.0697767510375369
en-ar__unigram_starved,5181,4838994098.905747,eval/flores_ar_bpb,0.9078016795334222
en-ar__unigram_starved,5181,4838994098.905747,eval/flores_en_bpb,1.2231783060646206
en-ar__unigram_starved,5181,4838994098.905747,eval/holdout_ar_bpb,0.8130539018196695
en-ar__unigram_starved,5181,4838994098.905747,eval/holdout_en_bpb,1.063007620116737
en-ar__unigram_starved,6271,5857041496.6682,eval/flores_ar_bpb,0.908737080001128
en-ar__unigram_starved,6271,5857041496.6682,eval/flores_en_bpb,1.229651716241535
en-ar__unigram_starved,6271,5857041496.6682,eval/holdout_ar_bpb,0.8037519648465099
en-ar__unigram_starved,6271,5857041496.6682,eval/holdout_en_bpb,1.0519005482893258
en-ar__unigram_starved,7361,6875088894.430652,eval/flores_ar_bpb,0.8990169346594616
en-ar__unigram_starved,7361,6875088894.430652,eval/flores_en_bpb,1.228456735946232
en-ar__unigram_starved,7361,6875088894.430652,eval/holdout_ar_bpb,0.7971252745698608
en-ar__unigram_starved,7361,6875088894.430652,eval/holdout_en_bpb,1.0433122996553938
en-ar__unigram_starved,8451,7893136292.193104,eval/flores_ar_bpb,0.893784437083994
en-ar__unigram_starved,8451,7893136292.193104,eval/flores_en_bpb,1.2140593412894525
en-ar__unigram_starved,8451,7893136292.193104,eval/holdout_ar_bpb,0.7924590749121077
en-ar__unigram_starved,8451,7893136292.193104,eval/holdout_en_bpb,1.0385351877262232
en-ar__unigram_starved,9541,8911183689.955555,eval/flores_ar_bpb,0.8900591863786431
en-ar__unigram_starved,9541,8911183689.955555,eval/flores_en_bpb,1.2056542331790878
en-ar__unigram_starved,9541,8911183689.955555,eval/holdout_ar_bpb,0.7868872506569782
en-ar__unigram_starved,9541,8911183689.955555,eval/holdout_en_bpb,1.0330013752338916
en-ar__unigram_starved,10631,9929231087.718008,eval/flores_ar_bpb,0.9020076963990109
en-ar__unigram_starved,10631,9929231087.718008,eval/flores_en_bpb,1.2109346595693935
en-ar__unigram_starved,10631,9929231087.718008,eval/holdout_ar_bpb,0.7838948906464177
en-ar__unigram_starved,10631,9929231087.718008,eval/holdout_en_bpb,1.0278584075243131
en-ar__unigram_starved,12739,11898078715.684292,eval/flores_ar_bpb,0.887166940666926
en-ar__unigram_starved,12739,11898078715.684292,eval/flores_en_bpb,1.2001376474438776
en-ar__unigram_starved,12739,11898078715.684292,eval/holdout_ar_bpb,0.7740233714409074
en-ar__unigram_starved,12739,11898078715.684292,eval/holdout_en_bpb,1.0177687995361087
en-ar__unigram_starved,13757,12848878945.888123,eval/flores_ar_bpb,0.8901476414899954
en-ar__unigram_starved,13757,12848878945.888123,eval/flores_en_bpb,1.194953797395724
en-ar__unigram_starved,13757,12848878945.888123,eval/holdout_ar_bpb,0.7728025922075296
en-ar__unigram_starved,13757,12848878945.888123,eval/holdout_en_bpb,1.0153075066840913
en-ar__unigram_starved,14775,13799679176.091955,eval/flores_ar_bpb,0.8825286512718973
en-ar__unigram_starved,14775,13799679176.091955,eval/flores_en_bpb,1.1949491583418217
en-ar__unigram_starved,14775,13799679176.091955,eval/holdout_ar_bpb,0.7696518415290067
en-ar__unigram_starved,14775,13799679176.091955,eval/holdout_en_bpb,1.0135723694356564
en-ar__unigram_starved,15793,14750479406.295786,eval/flores_ar_bpb,0.8797056223349615
en-ar__unigram_starved,15793,14750479406.295786,eval/flores_en_bpb,1.1875205491479965
en-ar__unigram_starved,15793,14750479406.295786,eval/holdout_ar_bpb,0.7684122210703137
en-ar__unigram_starved,15793,14750479406.295786,eval/holdout_en_bpb,1.010998756332139
en-ar__unigram_starved,17828,16651145878.265135,eval/flores_ar_bpb,0.8770426797499117
en-ar__unigram_starved,17828,16651145878.265135,eval/flores_en_bpb,1.1930408074849332
en-ar__unigram_starved,17828,16651145878.265135,eval/holdout_ar_bpb,0.7643542603918104
en-ar__unigram_starved,17828,16651145878.265135,eval/holdout_en_bpb,1.0059498106274791
en-ar__unigram_starved,19863,18551812350.23448,eval/flores_ar_bpb,0.8771593740119378
en-ar__unigram_starved,19863,18551812350.23448,eval/flores_en_bpb,1.1856382435447144
en-ar__unigram_starved,19863,18551812350.23448,eval/holdout_ar_bpb,0.761910965298369
en-ar__unigram_starved,19863,18551812350.23448,eval/holdout_en_bpb,1.0022505097315744
en-ar__unigram_starved,21898,20452478822.20383,eval/flores_ar_bpb,0.8848929423207238
en-ar__unigram_starved,21898,20452478822.20383,eval/flores_en_bpb,1.1853854919879134
en-ar__unigram_starved,21898,20452478822.20383,eval/holdout_ar_bpb,0.7603633300978452
en-ar__unigram_starved,21898,20452478822.20383,eval/holdout_en_bpb,1.0004107599126648
en-ar__unigram_starved,23933,22353145294.17318,eval/flores_ar_bpb,0.8739711148785354
en-ar__unigram_starved,23933,22353145294.17318,eval/flores_en_bpb,1.1859513676804312
en-ar__unigram_starved,23933,22353145294.17318,eval/holdout_ar_bpb,0.7572755830565153
en-ar__unigram_starved,23933,22353145294.17318,eval/holdout_en_bpb,0.9978814405323085
en-ar__unigram_starved,25968,24253811766.14253,eval/flores_ar_bpb,0.8645436122851773
en-ar__unigram_starved,25968,24253811766.14253,eval/flores_en_bpb,1.169637140211385
en-ar__unigram_starved,25968,24253811766.14253,eval/holdout_ar_bpb,0.7396483795894815
en-ar__unigram_starved,25968,24253811766.14253,eval/holdout_en_bpb,0.9752528481744497
en-ar__unigram_starved,28003,26154478238.111877,eval/flores_ar_bpb,0.8611373491453345
en-ar__unigram_starved,28003,26154478238.111877,eval/flores_en_bpb,1.14726486870555
en-ar__unigram_starved,28003,26154478238.111877,eval/holdout_ar_bpb,0.7199667298217276
en-ar__unigram_starved,28003,26154478238.111877,eval/holdout_en_bpb,0.9501457914075021
en-ar__unigram_starved,30038,28055144710.081226,eval/flores_ar_bpb,0.8378080137902658
en-ar__unigram_starved,30038,28055144710.081226,eval/flores_en_bpb,1.1272613296652068
en-ar__unigram_starved,30038,28055144710.081226,eval/holdout_ar_bpb,0.7047301159243516
en-ar__unigram_starved,30038,28055144710.081226,eval/holdout_en_bpb,0.9297600769691132
en-de__unigram_starved,273,253761513.61921746,eval/flores_de_bpb,1.8671868175404807
en-de__unigram_starved,273,253761513.61921746,eval/flores_en_bpb,1.9613973534069151
en-de__unigram_starved,273,253761513.61921746,eval/holdout_de_bpb,1.7157682806670036
en-de__unigram_starved,273,253761513.61921746,eval/holdout_en_bpb,1.7591944917218425
en-de__unigram_starved,546,507523027.2384349,eval/flores_de_bpb,1.4574817668522468
en-de__unigram_starved,546,507523027.2384349,eval/flores_en_bpb,1.5748296023017254
en-de__unigram_starved,546,507523027.2384349,eval/holdout_de_bpb,1.3965045039372999
en-de__unigram_starved,546,507523027.2384349,eval/holdout_en_bpb,1.4217567635488808
en-de__unigram_starved,819,761284540.8576524,eval/flores_de_bpb,1.3295936297648583
en-de__unigram_starved,819,761284540.8576524,eval/flores_en_bpb,1.4812891502951282
en-de__unigram_starved,819,761284540.8576524,eval/holdout_de_bpb,1.2912963426533324
en-de__unigram_starved,819,761284540.8576524,eval/holdout_en_bpb,1.318954967040037
en-de__unigram_starved,1092,1015046054.4768698,eval/flores_de_bpb,1.3217924451370877
en-de__unigram_starved,1092,1015046054.4768698,eval/flores_en_bpb,1.4537371021205068
en-de__unigram_starved,1092,1015046054.4768698,eval/holdout_de_bpb,1.2624730903478385
en-de__unigram_starved,1092,1015046054.4768698,eval/holdout_en_bpb,1.2911818651240021
en-de__unigram_starved,1365,1268807568.0960872,eval/flores_de_bpb,1.2667684975117621
en-de__unigram_starved,1365,1268807568.0960872,eval/flores_en_bpb,1.396670809643289
en-de__unigram_starved,1365,1268807568.0960872,eval/holdout_de_bpb,1.2136252004979036
en-de__unigram_starved,1365,1268807568.0960872,eval/holdout_en_bpb,1.2461246297624713
en-de__unigram_starved,1638,1522569081.7153049,eval/flores_de_bpb,1.2514755775627884
en-de__unigram_starved,1638,1522569081.7153049,eval/flores_en_bpb,1.3631989370043838
en-de__unigram_starved,1638,1522569081.7153049,eval/holdout_de_bpb,1.1697856078269082
en-de__unigram_starved,1638,1522569081.7153049,eval/holdout_en_bpb,1.2032700799248546
en-de__unigram_starved,1911,1776330595.3345222,eval/flores_de_bpb,1.2035640414989885
en-de__unigram_starved,1911,1776330595.3345222,eval/flores_en_bpb,1.3369223076661818
en-de__unigram_starved,1911,1776330595.3345222,eval/holdout_de_bpb,1.135167101096518
en-de__unigram_starved,1911,1776330595.3345222,eval/holdout_en_bpb,1.1694519109488735
en-de__unigram_starved,2456,2282924093.219041,eval/flores_de_bpb,1.179503507533681
en-de__unigram_starved,2456,2282924093.219041,eval/flores_en_bpb,1.2928318389034852
en-de__unigram_starved,2456,2282924093.219041,eval/holdout_de_bpb,1.091625816824115
en-de__unigram_starved,2456,2282924093.219041,eval/holdout_en_bpb,1.1256450534564917
en-de__unigram_starved,3001,2789517591.103559,eval/flores_de_bpb,1.1461290224488794
en-de__unigram_starved,3001,2789517591.103559,eval/flores_en_bpb,1.2898851043886392
en-de__unigram_starved,3001,2789517591.103559,eval/holdout_de_bpb,1.0687866846229803
en-de__unigram_starved,3001,2789517591.103559,eval/holdout_en_bpb,1.1048630358383895
en-de__unigram_starved,3546,3296111088.9880776,eval/flores_de_bpb,1.1365561389357268
en-de__unigram_starved,3546,3296111088.9880776,eval/flores_en_bpb,1.27196077460097
en-de__unigram_starved,3546,3296111088.9880776,eval/holdout_de_bpb,1.0517932828695482
en-de__unigram_starved,3546,3296111088.9880776,eval/holdout_en_bpb,1.0864511907666121
en-de__unigram_starved,4091,3802704586.872596,eval/flores_de_bpb,1.132655493004862
en-de__unigram_starved,4091,3802704586.872596,eval/flores_en_bpb,1.253500491691613
en-de__unigram_starved,4091,3802704586.872596,eval/holdout_de_bpb,1.0398394114474645
en-de__unigram_starved,4091,3802704586.872596,eval/holdout_en_bpb,1.073222013751608
en-de__unigram_starved,4636,4309298084.757114,eval/flores_de_bpb,1.1239564849991495
en-de__unigram_starved,4636,4309298084.757114,eval/flores_en_bpb,1.2520135716357594
en-de__unigram_starved,4636,4309298084.757114,eval/holdout_de_bpb,1.0297862153086008
en-de__unigram_starved,4636,4309298084.757114,eval/holdout_en_bpb,1.0632668937629979
en-de__unigram_starved,5181,4815891582.641633,eval/flores_de_bpb,1.1014026252916622
en-de__unigram_starved,5181,4815891582.641633,eval/flores_en_bpb,1.2408909486077229
en-de__unigram_starved,5181,4815891582.641633,eval/holdout_de_bpb,1.022165889372943
en-de__unigram_starved,5181,4815891582.641633,eval/holdout_en_bpb,1.0560968325405002
en-de__unigram_starved,7361,6842265574.179707,eval/flores_de_bpb,1.0924048523172711
en-de__unigram_starved,7361,6842265574.179707,eval/flores_en_bpb,1.22652506909018
en-de__unigram_starved,7361,6842265574.179707,eval/holdout_de_bpb,1.0016476994382872
en-de__unigram_starved,7361,6842265574.179707,eval/holdout_en_bpb,1.0356324576949467
en-de__unigram_starved,8451,7855452569.948743,eval/flores_de_bpb,1.0871607545188298
en-de__unigram_starved,8451,7855452569.948743,eval/flores_en_bpb,1.2326735238231399
en-de__unigram_starved,8451,7855452569.948743,eval/holdout_de_bpb,0.995293785776634
en-de__unigram_starved,8451,7855452569.948743,eval/holdout_en_bpb,1.0293391818582291
en-de__unigram_starved,9541,8868639565.71778,eval/flores_de_bpb,1.0719809869415726
en-de__unigram_starved,9541,8868639565.71778,eval/flores_en_bpb,1.2137158576764169
en-de__unigram_starved,9541,8868639565.71778,eval/holdout_de_bpb,0.9901260061438011
en-de__unigram_starved,9541,8868639565.71778,eval/holdout_en_bpb,1.025922388468952
en-de__unigram_starved,10631,9881826561.486816,eval/flores_de_bpb,1.0727897858841449
en-de__unigram_starved,10631,9881826561.486816,eval/flores_en_bpb,1.21572742825682
en-de__unigram_starved,10631,9881826561.486816,eval/holdout_de_bpb,0.9854208737126537
en-de__unigram_starved,10631,9881826561.486816,eval/holdout_en_bpb,1.0193245167196396
en-de__unigram_starved,11721,10895013557.255854,eval/flores_de_bpb,1.0643620852630862
en-de__unigram_starved,11721,10895013557.255854,eval/flores_en_bpb,1.203220256955675
en-de__unigram_starved,11721,10895013557.255854,eval/holdout_de_bpb,0.9825127517148905
en-de__unigram_starved,11721,10895013557.255854,eval/holdout_en_bpb,1.0167657265605534
en-de__unigram_starved,13829,12854461435.311935,eval/flores_de_bpb,1.054619367547325
en-de__unigram_starved,13829,12854461435.311935,eval/flores_en_bpb,1.1845683451208884
en-de__unigram_starved,13829,12854461435.311935,eval/holdout_de_bpb,0.9742242929295394
en-de__unigram_starved,13829,12854461435.311935,eval/holdout_en_bpb,1.0071866086638603
en-de__unigram_starved,14847,13800722317.59898,eval/flores_de_bpb,1.056884430181925
en-de__unigram_starved,14847,13800722317.59898,eval/flores_en_bpb,1.180560459734044
en-de__unigram_starved,14847,13800722317.59898,eval/holdout_de_bpb,0.971090072332647
en-de__unigram_starved,14847,13800722317.59898,eval/holdout_en_bpb,1.0052449770278031
en-de__unigram_starved,15865,14746983199.886026,eval/flores_de_bpb,1.0484715654271055
en-de__unigram_starved,15865,14746983199.886026,eval/flores_en_bpb,1.1849789202902477
en-de__unigram_starved,15865,14746983199.886026,eval/holdout_de_bpb,0.9693391033099908
en-de__unigram_starved,15865,14746983199.886026,eval/holdout_en_bpb,1.0032663124502266
en-de__unigram_starved,17900,16756834304.0,eval/flores_de_bpb,1.047765543933783
en-de__unigram_starved,17900,16756834304.0,eval/flores_en_bpb,1.1797097718987157
en-de__unigram_starved,17900,16756834304.0,eval/holdout_de_bpb,0.9660124122329692
en-de__unigram_starved,17900,16756834304.0,eval/holdout_en_bpb,0.9970086610626342
en-de__unigram_starved,19935,18530167670.326374,eval/flores_de_bpb,1.0458775827994995
en-de__unigram_starved,19935,18530167670.326374,eval/flores_en_bpb,1.1784095348717538
en-de__unigram_starved,19935,18530167670.326374,eval/holdout_de_bpb,0.9615647023222998
en-de__unigram_starved,19935,18530167670.326374,eval/holdout_en_bpb,0.9949719433615442
en-de__unigram_starved,21970,20421759905.546547,eval/flores_de_bpb,1.0533991424638802
en-de__unigram_starved,21970,20421759905.546547,eval/flores_en_bpb,1.175871788558381
en-de__unigram_starved,21970,20421759905.546547,eval/holdout_de_bpb,0.9592927208459353
en-de__unigram_starved,21970,20421759905.546547,eval/holdout_en_bpb,0.9922243470896065
en-de__unigram_starved,24005,22313352140.766724,eval/flores_de_bpb,1.040734663825517
en-de__unigram_starved,24005,22313352140.766724,eval/flores_en_bpb,1.1766614415257886
en-de__unigram_starved,24005,22313352140.766724,eval/holdout_de_bpb,0.9547249115844613
en-de__unigram_starved,24005,22313352140.766724,eval/holdout_en_bpb,0.9897891014102052
en-de__unigram_starved,26040,24758779904.0,eval/flores_de_bpb,1.026110543638738
en-de__unigram_starved,26040,24758779904.0,eval/flores_en_bpb,1.1558925199117853
en-de__unigram_starved,26040,24758779904.0,eval/holdout_de_bpb,0.9348022823588512
en-de__unigram_starved,26040,24758779904.0,eval/holdout_en_bpb,0.9684760171120589
en-de__unigram_starved,28075,26096536611.20707,eval/flores_de_bpb,1.008020715797513
en-de__unigram_starved,28075,26096536611.20707,eval/flores_en_bpb,1.1343692485958001
en-de__unigram_starved,28075,26096536611.20707,eval/holdout_de_bpb,0.9101724314024121
en-de__unigram_starved,28075,26096536611.20707,eval/holdout_en_bpb,0.943408629436589
en-de__unigram_starved,30110,27988128846.427246,eval/flores_de_bpb,0.9921761661102456
en-de__unigram_starved,30110,27988128846.427246,eval/flores_en_bpb,1.119107626900251
en-de__unigram_starved,30110,27988128846.427246,eval/holdout_de_bpb,0.8901919153146546
en-de__unigram_starved,30110,27988128846.427246,eval/holdout_en_bpb,0.9233297400844596
zh__unigram_destarved,273,250478592.0,eval/flores_zh_bpb,1.992775876730858
zh__unigram_destarved,273,250478592.0,eval/holdout_zh_bpb,1.9452229546509252
zh__unigram_destarved,546,500957184.0,eval/flores_zh_bpb,1.6421774412063406
zh__unigram_destarved,546,500957184.0,eval/holdout_zh_bpb,1.558394091830528
zh__unigram_destarved,819,751435776.0,eval/flores_zh_bpb,1.5480057868455015
zh__unigram_destarved,819,751435776.0,eval/holdout_zh_bpb,1.4633903299185267
zh__unigram_destarved,1092,1001914368.0,eval/flores_zh_bpb,1.5147143860511523
zh__unigram_destarved,1092,1001914368.0,eval/holdout_zh_bpb,1.4321074389229427
zh__unigram_destarved,1365,1252392960.0,eval/flores_zh_bpb,1.4696315417203027
zh__unigram_destarved,1365,1252392960.0,eval/holdout_zh_bpb,1.370330302982912
zh__unigram_destarved,1638,1502871552.0,eval/flores_zh_bpb,1.4366000688635971
zh__unigram_destarved,1638,1502871552.0,eval/holdout_zh_bpb,1.3199786761167407
zh__unigram_destarved,1911,1753350144.0,eval/flores_zh_bpb,1.4089640815041857
zh__unigram_destarved,1911,1753350144.0,eval/holdout_zh_bpb,1.2855763194185221
zh__unigram_destarved,2456,2253389824.0,eval/flores_zh_bpb,1.3827873522727492
zh__unigram_destarved,2456,2253389824.0,eval/holdout_zh_bpb,1.2430383700088683
zh__unigram_destarved,3001,2753429504.0,eval/flores_zh_bpb,1.3609541965481748
zh__unigram_destarved,3001,2753429504.0,eval/holdout_zh_bpb,1.2206900927167188
zh__unigram_destarved,3546,3253469184.0,eval/flores_zh_bpb,1.3553664595873616
zh__unigram_destarved,3546,3253469184.0,eval/holdout_zh_bpb,1.2052177657848842
zh__unigram_destarved,4091,3753508864.0,eval/flores_zh_bpb,1.3442296791953616
zh__unigram_destarved,4091,3753508864.0,eval/holdout_zh_bpb,1.1907990496115228
zh__unigram_destarved,4636,4253548544.0,eval/flores_zh_bpb,1.343074418853072
zh__unigram_destarved,4636,4253548544.0,eval/holdout_zh_bpb,1.1835696715407469
zh__unigram_destarved,5181,4753588224.0,eval/flores_zh_bpb,1.3381977427439011
zh__unigram_destarved,5181,4753588224.0,eval/holdout_zh_bpb,1.1757804513475014
zh__unigram_destarved,6271,5753667584.0,eval/flores_zh_bpb,1.3279368404259395
zh__unigram_destarved,6271,5753667584.0,eval/holdout_zh_bpb,1.1659890102555863
zh__unigram_destarved,7361,6753746944.0,eval/flores_zh_bpb,1.3190819524466189
zh__unigram_destarved,7361,6753746944.0,eval/holdout_zh_bpb,1.1591658325389627
zh__unigram_destarved,8451,7753826304.0,eval/flores_zh_bpb,1.314303270923683
zh__unigram_destarved,8451,7753826304.0,eval/holdout_zh_bpb,1.1507976789323748
zh__unigram_destarved,9541,8753905664.0,eval/flores_zh_bpb,1.3172812627681092
zh__unigram_destarved,9541,8753905664.0,eval/holdout_zh_bpb,1.1479627681027587
zh__unigram_destarved,10631,9753985024.0,eval/flores_zh_bpb,1.3137953603783254
zh__unigram_destarved,10631,9753985024.0,eval/holdout_zh_bpb,1.143253952592328
zh__unigram_destarved,11721,10754064384.0,eval/flores_zh_bpb,1.30983999833667
zh__unigram_destarved,11721,10754064384.0,eval/holdout_zh_bpb,1.1380092232398433
zh__unigram_destarved,12811,11754143744.0,eval/flores_zh_bpb,1.3143608887111338
zh__unigram_destarved,12811,11754143744.0,eval/holdout_zh_bpb,1.1361204517722263
zh__unigram_destarved,13901,12754223104.0,eval/flores_zh_bpb,1.3179410005258096
zh__unigram_destarved,13901,12754223104.0,eval/holdout_zh_bpb,1.133475659577955
de-ar__unigram_destarved,273,250478592.0,eval/flores_ar_bpb,1.2224649616142458
de-ar__unigram_destarved,273,250478592.0,eval/flores_de_bpb,1.571277204324123
de-ar__unigram_destarved,273,250478592.0,eval/holdout_ar_bpb,1.213700446673615
de-ar__unigram_destarved,273,250478592.0,eval/holdout_de_bpb,1.5364066894228907
de-ar__unigram_destarved,546,500957184.0,eval/flores_ar_bpb,1.1200666969947306
de-ar__unigram_destarved,546,500957184.0,eval/flores_de_bpb,1.4126203540484528
de-ar__unigram_destarved,546,500957184.0,eval/holdout_ar_bpb,1.0842967569460917
de-ar__unigram_destarved,546,500957184.0,eval/holdout_de_bpb,1.3588025846698706
de-ar__unigram_destarved,819,751435776.0,eval/flores_ar_bpb,1.019057623719223
de-ar__unigram_destarved,819,751435776.0,eval/flores_de_bpb,1.308099694598812
de-ar__unigram_destarved,819,751435776.0,eval/holdout_ar_bpb,0.9696127677232865
de-ar__unigram_destarved,819,751435776.0,eval/holdout_de_bpb,1.2412328013166858
de-ar__unigram_destarved,1092,1001914368.0,eval/flores_ar_bpb,0.9911845553762912
de-ar__unigram_destarved,1092,1001914368.0,eval/flores_de_bpb,1.2596528687467134
de-ar__unigram_destarved,1092,1001914368.0,eval/holdout_ar_bpb,0.9372368176877426
de-ar__unigram_destarved,1092,1001914368.0,eval/holdout_de_bpb,1.200457685022282
de-ar__unigram_destarved,1365,1252392960.0,eval/flores_ar_bpb,0.9745035938269744
de-ar__unigram_destarved,1365,1252392960.0,eval/flores_de_bpb,1.2044744661973537
de-ar__unigram_destarved,1365,1252392960.0,eval/holdout_ar_bpb,0.8987265511368685
de-ar__unigram_destarved,1365,1252392960.0,eval/holdout_de_bpb,1.1470203449103282
de-ar__unigram_destarved,1638,1502871552.0,eval/flores_ar_bpb,0.9480457421822626
de-ar__unigram_destarved,1638,1502871552.0,eval/flores_de_bpb,1.166289507549589
de-ar__unigram_destarved,1638,1502871552.0,eval/holdout_ar_bpb,0.8695588999439312
de-ar__unigram_destarved,1638,1502871552.0,eval/holdout_de_bpb,1.1101250782524488
de-ar__unigram_destarved,1911,1753350144.0,eval/flores_ar_bpb,0.9307559347478802
de-ar__unigram_destarved,1911,1753350144.0,eval/flores_de_bpb,1.1612773233996836
de-ar__unigram_destarved,1911,1753350144.0,eval/holdout_ar_bpb,0.8475378260316103
de-ar__unigram_destarved,1911,1753350144.0,eval/holdout_de_bpb,1.0809841361056178
de-ar__unigram_destarved,2456,2253389824.0,eval/flores_ar_bpb,0.9077854123562864
de-ar__unigram_destarved,2456,2253389824.0,eval/flores_de_bpb,1.1246389574975622
de-ar__unigram_destarved,2456,2253389824.0,eval/holdout_ar_bpb,0.8248002922410096
de-ar__unigram_destarved,2456,2253389824.0,eval/holdout_de_bpb,1.052506696486366
de-ar__unigram_destarved,3001,2753429504.0,eval/flores_ar_bpb,0.9091711048356362
de-ar__unigram_destarved,3001,2753429504.0,eval/flores_de_bpb,1.1149169383746667
de-ar__unigram_destarved,3001,2753429504.0,eval/holdout_ar_bpb,0.807303222957012
de-ar__unigram_destarved,3001,2753429504.0,eval/holdout_de_bpb,1.030495100029338
de-ar__unigram_destarved,3546,3253469184.0,eval/flores_ar_bpb,0.9069581431267376
de-ar__unigram_destarved,3546,3253469184.0,eval/flores_de_bpb,1.1071313748376785
de-ar__unigram_destarved,3546,3253469184.0,eval/holdout_ar_bpb,0.7970172633237935
de-ar__unigram_destarved,3546,3253469184.0,eval/holdout_de_bpb,1.014412703538205
de-ar__unigram_destarved,4091,3753508864.0,eval/flores_ar_bpb,0.9034774227761723
de-ar__unigram_destarved,4091,3753508864.0,eval/flores_de_bpb,1.1127673477944156
de-ar__unigram_destarved,4091,3753508864.0,eval/holdout_ar_bpb,0.7878800960661699
de-ar__unigram_destarved,4091,3753508864.0,eval/holdout_de_bpb,1.0053675380216125
de-ar__unigram_destarved,4636,4253548544.0,eval/flores_ar_bpb,0.891722435698643
de-ar__unigram_destarved,4636,4253548544.0,eval/flores_de_bpb,1.0973498665860555
de-ar__unigram_destarved,4636,4253548544.0,eval/holdout_ar_bpb,0.7817068939854405
de-ar__unigram_destarved,4636,4253548544.0,eval/holdout_de_bpb,0.9954895313159331
de-ar__unigram_destarved,5181,4753588224.0,eval/flores_ar_bpb,0.8804685081799418
de-ar__unigram_destarved,5181,4753588224.0,eval/flores_de_bpb,1.093582094837393
de-ar__unigram_destarved,5181,4753588224.0,eval/holdout_ar_bpb,0.7759221513426281
de-ar__unigram_destarved,5181,4753588224.0,eval/holdout_de_bpb,0.9895724043249556
de-ar__unigram_destarved,6271,5753667584.0,eval/flores_ar_bpb,0.8780036799504389
de-ar__unigram_destarved,6271,5753667584.0,eval/flores_de_bpb,1.0811306676085308
de-ar__unigram_destarved,6271,5753667584.0,eval/holdout_ar_bpb,0.7683660141817303
de-ar__unigram_destarved,6271,5753667584.0,eval/holdout_de_bpb,0.9792713970097159
de-ar__unigram_destarved,7361,6753746944.0,eval/flores_ar_bpb,0.8803555155234486
de-ar__unigram_destarved,7361,6753746944.0,eval/flores_de_bpb,1.0646963745476161
de-ar__unigram_destarved,7361,6753746944.0,eval/holdout_ar_bpb,0.7614548014202086
de-ar__unigram_destarved,7361,6753746944.0,eval/holdout_de_bpb,0.9715634870568837
de-ar__unigram_destarved,8451,7753826304.0,eval/flores_ar_bpb,0.8726117125046104
de-ar__unigram_destarved,8451,7753826304.0,eval/flores_de_bpb,1.06494232902716
de-ar__unigram_destarved,8451,7753826304.0,eval/holdout_ar_bpb,0.7569100119170759
de-ar__unigram_destarved,8451,7753826304.0,eval/holdout_de_bpb,0.9670132642266245
de-ar__unigram_destarved,9541,8753905664.0,eval/flores_ar_bpb,0.8762637906009854
