run,name,wandb_id,leg,step,tokens,metric,value
en-ar__unigram_starved__100b-v7,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v7,,27496,26247409230.734222,eval/flores_en_bpb,1.251336610274935
en-ar__unigram_starved__100b-v7,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v7,,27496,26247409230.734222,eval/holdout_ar_bpb,0.8254122861935574
en-ar__unigram_starved__100b-v7,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v7,,27496,26247409230.734222,eval/holdout_en_bpb,1.0547823821303417
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24442,23282421611.76381,eval/flores_ar_bpb,0.8563678801359851
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24442,23282421611.76381,eval/flores_en_bpb,1.1554466867451294
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24442,23282421611.76381,eval/holdout_ar_bpb,0.7332474008227677
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24442,23282421611.76381,eval/holdout_en_bpb,0.9640109801368789
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24951,23767273612.434284,eval/flores_ar_bpb,0.8533914263753302
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24951,23767273612.434284,eval/flores_en_bpb,1.154475023425073
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24951,23767273612.434284,eval/holdout_ar_bpb,0.7351756421050025
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,24951,23767273612.434284,eval/holdout_en_bpb,0.9654891412538913
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25460,24252125613.104763,eval/flores_ar_bpb,0.8720591895272075
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25460,24252125613.104763,eval/flores_en_bpb,1.1743303119818072
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25460,24252125613.104763,eval/holdout_ar_bpb,0.7491431160928035
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25460,24252125613.104763,eval/holdout_en_bpb,0.9803870035718525
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25969,24736977613.775238,eval/flores_ar_bpb,0.8959059500313539
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25969,24736977613.775238,eval/flores_en_bpb,1.1933535403282045
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25969,24736977613.775238,eval/holdout_ar_bpb,0.7761668596379313
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,25969,24736977613.775238,eval/holdout_en_bpb,1.0095771480312663
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,26478,25221829614.445713,eval/flores_ar_bpb,0.9106601704156293
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,26478,25221829614.445713,eval/flores_en_bpb,1.2198765931676223
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,26478,25221829614.445713,eval/holdout_ar_bpb,0.7987172540019728
en-ar__unigram_starved__100b-v8-3e3wdramp,en-ar__unigram_starved__100b,en-ar__unigram_starved__100b-v8-3e3wdramp,,26478,25221829614.445713,eval/holdout_en_bpb,1.0413394561352214
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,239,250609664.0,eval/flores_ar_bpb,1.3089702272523858
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,239,250609664.0,eval/flores_en_bpb,1.8432623389691816
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,239,250609664.0,eval/holdout_ar_bpb,1.2898187144085778
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,239,250609664.0,eval/holdout_en_bpb,1.730814100725571
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,478,501219328.0,eval/flores_ar_bpb,1.1849487439577695
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,478,501219328.0,eval/flores_en_bpb,1.6299439328884202
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,478,501219328.0,eval/holdout_ar_bpb,1.1494550395472003
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,478,501219328.0,eval/holdout_en_bpb,1.4922241704335601
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,717,751828992.0,eval/flores_ar_bpb,1.0798298796706813
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,717,751828992.0,eval/flores_en_bpb,1.4731424113271965
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,717,751828992.0,eval/holdout_ar_bpb,1.028720344492042
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,717,751828992.0,eval/holdout_en_bpb,1.336507453531138
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,956,1002438656.0,eval/flores_ar_bpb,1.0458913386834376
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,956,1002438656.0,eval/flores_en_bpb,1.457294579709251
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,956,1002438656.0,eval/holdout_ar_bpb,1.0031555507484093
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,956,1002438656.0,eval/holdout_en_bpb,1.302713010078918
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1195,1253048320.0,eval/flores_ar_bpb,1.0021996210995605
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1195,1253048320.0,eval/flores_en_bpb,1.4118213406877156
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1195,1253048320.0,eval/holdout_ar_bpb,0.9625724307259323
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1195,1253048320.0,eval/holdout_en_bpb,1.249968318656574
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1434,1503657984.0,eval/flores_ar_bpb,0.992139357996924
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1434,1503657984.0,eval/flores_en_bpb,1.363094997342193
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1434,1503657984.0,eval/holdout_ar_bpb,0.9311198255592831
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1434,1503657984.0,eval/holdout_en_bpb,1.2074923463875407
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1673,1754267648.0,eval/flores_ar_bpb,0.967537756742161
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1673,1754267648.0,eval/flores_en_bpb,1.3246404167839438
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1673,1754267648.0,eval/holdout_ar_bpb,0.9071092411380784
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,1673,1754267648.0,eval/holdout_en_bpb,1.1752171578021933
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2150,2254438400.0,eval/flores_ar_bpb,0.9558438553494365
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2150,2254438400.0,eval/flores_en_bpb,1.3071099152970105
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2150,2254438400.0,eval/holdout_ar_bpb,0.8824895308391014
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2150,2254438400.0,eval/holdout_en_bpb,1.1415031246516958
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2627,2754609152.0,eval/flores_ar_bpb,0.9364034744107103
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2627,2754609152.0,eval/flores_en_bpb,1.2749318997752512
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2627,2754609152.0,eval/holdout_ar_bpb,0.86300822377367
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,2627,2754609152.0,eval/holdout_en_bpb,1.1141725907493778
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3104,3254779904.0,eval/flores_ar_bpb,0.9241255060313468
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3104,3254779904.0,eval/flores_en_bpb,1.2552159887562908
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3104,3254779904.0,eval/holdout_ar_bpb,0.8481238595044853
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3104,3254779904.0,eval/holdout_en_bpb,1.097403810871325
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3581,3754950656.0,eval/flores_ar_bpb,0.9195200105585537
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3581,3754950656.0,eval/flores_en_bpb,1.2646840188126707
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3581,3754950656.0,eval/holdout_ar_bpb,0.8396077732480143
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,3581,3754950656.0,eval/holdout_en_bpb,1.0863739344849201
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4058,4255121408.0,eval/flores_ar_bpb,0.9188841841457283
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4058,4255121408.0,eval/flores_en_bpb,1.2452305700326372
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4058,4255121408.0,eval/holdout_ar_bpb,0.8312293005228011
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4058,4255121408.0,eval/holdout_en_bpb,1.0748047495230384
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4535,4755292160.0,eval/flores_ar_bpb,0.9130913172574001
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4535,4755292160.0,eval/flores_en_bpb,1.2416329850849126
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4535,4755292160.0,eval/holdout_ar_bpb,0.8241514082868913
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,4535,4755292160.0,eval/holdout_en_bpb,1.067462625968739
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,5489,5755633664.0,eval/flores_ar_bpb,0.9026626295822281
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,5489,5755633664.0,eval/flores_en_bpb,1.2252118321212682
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,5489,5755633664.0,eval/holdout_ar_bpb,0.8142529878459577
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,5489,5755633664.0,eval/holdout_en_bpb,1.0555473209767814
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,6443,6755975168.0,eval/flores_ar_bpb,0.9023428467607316
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,6443,6755975168.0,eval/flores_en_bpb,1.2171978868701858
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,6443,6755975168.0,eval/holdout_ar_bpb,0.8069322638499719
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,6443,6755975168.0,eval/holdout_en_bpb,1.0463043459259787
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,7397,7756316672.0,eval/flores_ar_bpb,0.8946511560336484
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,7397,7756316672.0,eval/flores_en_bpb,1.211699578452899
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,7397,7756316672.0,eval/holdout_ar_bpb,0.8017779097129817
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,7397,7756316672.0,eval/holdout_en_bpb,1.0390617973997691
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,8351,8756658176.0,eval/flores_ar_bpb,0.8916649084811302
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,8351,8756658176.0,eval/flores_en_bpb,1.2068789255178114
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,8351,8756658176.0,eval/holdout_ar_bpb,0.8023770959929508
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,8351,8756658176.0,eval/holdout_en_bpb,1.0364041595205729
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,9305,9756999680.0,eval/flores_ar_bpb,0.8998455087470097
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,9305,9756999680.0,eval/flores_en_bpb,1.2035240706707802
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,9305,9756999680.0,eval/holdout_ar_bpb,0.7921959610968495
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,9305,9756999680.0,eval/holdout_en_bpb,1.02992416816033
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,10259,10757341184.0,eval/flores_ar_bpb,0.8909255609239846
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,10259,10757341184.0,eval/flores_en_bpb,1.1986256382970095
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,10259,10757341184.0,eval/holdout_ar_bpb,0.7890068679265201
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,10259,10757341184.0,eval/holdout_en_bpb,1.0246543628925107
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,11213,11757682688.0,eval/flores_ar_bpb,0.8870478303202936
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,11213,11757682688.0,eval/flores_en_bpb,1.196758809430186
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,11213,11757682688.0,eval/holdout_ar_bpb,0.785515534763614
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,11213,11757682688.0,eval/holdout_en_bpb,1.0199413996917515
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,12167,12758024192.0,eval/flores_ar_bpb,0.8841637686525682
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,12167,12758024192.0,eval/flores_en_bpb,1.1899437176955634
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,12167,12758024192.0,eval/holdout_ar_bpb,0.7847682451450776
en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,en-ar__unigram_starved__100b_scratch,,12167,12758024192.0,eval/holdout_en_bpb,1.0175616179494325
en-de__unigram_destarved__100b-v10-3e3wdramp,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v10-3e3wdramp,,24586,23257412098.821743,eval/flores_de_bpb,0.9960071829337179
en-de__unigram_destarved__100b-v10-3e3wdramp,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v10-3e3wdramp,,24586,23257412098.821743,eval/flores_en_bpb,1.120700112998472
en-de__unigram_destarved__100b-v10-3e3wdramp,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v10-3e3wdramp,,24586,23257412098.821743,eval/holdout_de_bpb,0.8757434594315829
en-de__unigram_destarved__100b-v10-3e3wdramp,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v10-3e3wdramp,,24586,23257412098.821743,eval/holdout_en_bpb,0.9200386576768194
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,24586,23296815918.09595,eval/flores_de_bpb,1.0070502799831669
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,24586,23296815918.09595,eval/flores_en_bpb,1.1261168489065057
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,24586,23296815918.09595,eval/holdout_de_bpb,0.8844163163430521
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,24586,23296815918.09595,eval/holdout_en_bpb,0.9283588438121714
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25095,23779126147.588783,eval/flores_de_bpb,1.006486634492951
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25095,23779126147.588783,eval/flores_en_bpb,1.1345903484759687
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25095,23779126147.588783,eval/holdout_de_bpb,0.8791192448416578
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25095,23779126147.588783,eval/holdout_en_bpb,0.9242424147037538
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25604,24261436377.08162,eval/flores_de_bpb,1.0028626762602764
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25604,24261436377.08162,eval/flores_en_bpb,1.1362310615650697
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25604,24261436377.08162,eval/holdout_de_bpb,0.8783769528172097
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,25604,24261436377.08162,eval/holdout_en_bpb,0.9243380065134311
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26113,24743746606.574455,eval/flores_de_bpb,0.9981110119901789
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26113,24743746606.574455,eval/flores_en_bpb,1.1325529090844362
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26113,24743746606.574455,eval/holdout_de_bpb,0.876943010247413
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26113,24743746606.574455,eval/holdout_en_bpb,0.9228340767054114
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26622,25226056836.06729,eval/flores_de_bpb,1.0049866940944854
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26622,25226056836.06729,eval/flores_en_bpb,1.1284842537274284
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26622,25226056836.06729,eval/holdout_de_bpb,0.881388500272149
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,26622,25226056836.06729,eval/holdout_en_bpb,0.9266996583692735
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,27131,25708367065.560123,eval/flores_de_bpb,1.0150124541759304
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,27131,25708367065.560123,eval/flores_en_bpb,1.1485222272936324
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,27131,25708367065.560123,eval/holdout_de_bpb,0.8859003077728748
en-de__unigram_destarved__100b-v11-noramp15e4,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v11-noramp15e4,,27131,25708367065.560123,eval/holdout_en_bpb,0.9329694661810828
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28149,26856197405.9416,eval/flores_de_bpb,1.0252429437197519
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28149,26856197405.9416,eval/flores_en_bpb,1.1509028472537608
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28149,26856197405.9416,eval/holdout_de_bpb,0.8972130560915841
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28149,26856197405.9416,eval/holdout_en_bpb,0.9432668679671732
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28658,27341820500.176716,eval/flores_de_bpb,1.0460536329273538
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28658,27341820500.176716,eval/flores_en_bpb,1.18251165648365
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28658,27341820500.176716,eval/holdout_de_bpb,0.9241414727557007
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,28658,27341820500.176716,eval/holdout_en_bpb,0.9729376087497809
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29167,27827443594.411835,eval/flores_de_bpb,1.0557141341738203
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29167,27827443594.411835,eval/flores_en_bpb,1.1956015576151215
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29167,27827443594.411835,eval/holdout_de_bpb,0.937970374003179
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29167,27827443594.411835,eval/holdout_en_bpb,0.9886842219901262
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29676,28313066688.64695,eval/flores_de_bpb,1.0709825022148478
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29676,28313066688.64695,eval/flores_en_bpb,1.1915426015813408
en-de__unigram_destarved__100b-v13-gwd,en-de__unigram_destarved__100b,en-de__unigram_destarved__100b-v13-gwd,,29676,28313066688.64695,eval/holdout_de_bpb,0.9405109655799966
